sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
11,1.192,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.07076282,0.3128888,-0.10095462,0.00687263,0.01645238,-0.06392636,-0.02421488,-0.01115234,0.00886075,0.00236086,-0.01337354,0.00082757,-0.00350492,-0.00141047,0.00008135,-0.00009188,-0.0000074,-0.0000375,0.00165409,0.00000019,-0.00000115,-0.00000008,0.00000079,0.00071936
11,1.192,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.06064997,0.40126846,-0.0760088,0.00571479,0.04934865,-0.04878179,-0.02348313,-0.01839329,0.01993456,0.00195106,-0.00714897,0.00054682,-0.00292875,-0.00085273,0.00009598,-0.00004047,-0.00000391,-0.0000377,0.00135157,0.0000001,0.00000057,-0.00000003,0.0000003,0.00072049
11,1.131,1,0,0,22.09,-31.77,-0.067,0.585,0.07264015,0.34333537,-0.10229242,-0.00065039,0.03660822,-0.06463378,-0.02416895,-0.0143994,0.0158591,-0.00061351,-0.00997684,0.00405154,-0.00340733,-0.00115337,-0.00019774,-0.00005952,-0.00003292,-0.00020843,0.00158466,0.00000106,0.00000003,-0.00000031,0.00000043,0.00075872
11,1.131,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.0649979,0.3677324,-0.08771971,-0.01247161,0.04623126,-0.05591443,-0.02139473,-0.0152954,0.01896304,-0.00510645,-0.00595664,0.00583652,-0.00316993,-0.0008215,-0.00041783,-0.00002566,-0.00004126,-0.0003788,0.00142256,0.00000134,0.00000122,-0.00000032,0.00000011,0.00075919
11,1.131,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.07366966,0.30858561,-0.10660773,-0.00068058,0.01033804,-0.06759089,-0.02409634,-0.00770752,0.00685893,-0.00093028,-0.0121738,0.00886124,-0.00376889,-0.00140943,-0.00056084,-0.00007131,-0.00007767,-0.00037476,0.00174099,0.00000255,-0.00000046,-0.00000079,0.00000047,0.00075802
11,1.131,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.07452893,0.32954811,-0.10630018,0.00724342,0.01733518,-0.06731671,-0.02552122,-0.01175967,0.00933704,0.00248824,-0.01409481,0.00087221,-0.00369387,-0.00148655,0.00008573,-0.00009683,-0.0000078,-0.00003952,0.0017433,0.00000021,-0.00000121,-0.00000008,0.00000083,0.00075816
11,1.131,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.06388517,0.42290232,-0.08003009,0.00602313,0.05200873,-0.05136756,-0.02474977,-0.01938579,0.02100918,0.00205633,-0.00753454,0.00057631,-0.00308664,-0.00089872,0.00010116,-0.00004266,-0.00000412,-0.00003973,0.00142447,0.0000001,0.00000061,-0.00000003,0.00000031,0.00075935
11,1.293,1,0,0,22.09,-31.77,-0.067,0.585,0.06364108,0.30073277,-0.08968138,-0.00057254,0.03202853,-0.05665453,-0.02113401,-0.01259233,0.01387458,-0.00053793,-0.00872686,0.00354394,-0.00298062,-0.00100885,-0.00017296,-0.00005206,-0.0000288,-0.00018232,0.00138612,0.00000092,0.00000003,-0.00000027,0.00000038,0.00066366
11,1.293,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.05695196,0.32168294,-0.07692635,-0.01091602,0.04044248,-0.04902291,-0.01870943,-0.01338687,0.01658841,-0.00446913,-0.00521032,0.00510527,-0.00277296,-0.00071857,-0.00036547,-0.00002245,-0.00003609,-0.00033134,0.00124433,0.00000117,0.00000107,-0.00000028,0.00000009,0.00066407
11,1.293,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.0645613,0.27035526,-0.09349648,-0.00060244,0.00905337,-0.05926452,-0.02105596,-0.00673727,0.00600332,-0.00081625,-0.01064855,0.00775108,-0.0032969,-0.00123282,-0.00049055,-0.00006238,-0.00006794,-0.00032781,0.00152286,0.00000223,-0.0000004,-0.00000069,0.00000041,0.00066305
11,1.293,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.06530726,0.28875634,-0.0932104,0.00633562,0.01517374,-0.05901483,-0.02232292,-0.01027284,0.00817091,0.00217639,-0.01232892,0.00076293,-0.00323127,-0.00130027,0.00007499,-0.0000847,-0.00000682,-0.00003457,0.00152489,0.00000018,-0.00000106,-0.00000007,0.00000073,0.00066317
11,1.293,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.05596361,0.36993611,-0.07018291,0.00526823,0.04549604,-0.04503575,-0.02164868,-0.01695588,0.01837818,0.0017986,-0.00659055,0.00050411,-0.00270009,-0.00078612,0.00008848,-0.00003731,-0.0000036,-0.00003475,0.001246,0.00000009,0.00000053,-0.00000002,0.00000027,0.00066421
11,1.454,1,0,0,22.09,-31.77,-0.067,0.585,0.05668415,0.26779792,-0.07993197,-0.00051237,0.0284882,-0.0504859,-0.01878781,-0.01119536,0.01234044,-0.00047951,-0.00776055,0.00315154,-0.00265075,-0.00089713,-0.0001538,-0.0000463,-0.00002561,-0.00016213,0.00123264,0.00000082,0.00000002,-0.00000024,0.00000033,0.00059018
11,1.454,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.05073187,0.28608426,-0.06858207,-0.00971349,0.03596745,-0.04369515,-0.01663352,-0.01191153,0.0147527,-0.00397646,-0.00463338,0.00453998,-0.00246608,-0.00063901,-0.00032498,-0.00001996,-0.00003209,-0.00029465,0.00110655,0.00000104,0.00000095,-0.00000025,0.00000008,0.00059054
11,1.454,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.05751998,0.24080052,-0.08336056,-0.00054207,0.00806029,-0.05282767,-0.01870548,-0.0059872,0.00534191,-0.00072811,-0.00946946,0.00689287,-0.00293202,-0.00109629,-0.00043621,-0.00005547,-0.00006042,-0.00029151,0.00135424,0.00000198,-0.00000036,-0.00000061,0.00000037,0.00058963
11,1.454,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.05817831,0.25722174,-0.08309101,0.00563384,0.01350286,-0.05259686,-0.01985047,-0.00912338,0.00726945,0.00193531,-0.01096379,0.00067846,-0.00287366,-0.00115627,0.00006669,-0.00007532,-0.00000607,-0.00003074,0.00135604,0.00000016,-0.00000094,-0.00000006,0.00000065,0.00058974
11,1.454,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.04983965,0.32899044,-0.06256998,0.00468465,0.04046139,-0.04014062,-0.01925138,-0.01507743,0.01634427,0.00159936,-0.00586079,0.00044829,-0.00240127,-0.00069906,0.00007869,-0.00003318,-0.0000032,-0.00003091,0.00110803,0.00000008,0.00000047,-0.00000002,0.00000024,0.00059066
11,1.38,1,0,0,22.09,-31.77,-0.067,0.585,0.0596799,0.2819803,-0.08413005,-0.00053827,0.03001282,-0.05314212,-0.01979822,-0.01179697,0.01300111,-0.00050467,-0.00817669,0.00332053,-0.00279281,-0.00094524,-0.00016205,-0.00004878,-0.00002698,-0.00017082,0.00129874,0.00000087,0.00000002,-0.00000025,0.00000035,0.00062182
11,1.38,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.0534103,0.30141479,-0.07217505,-0.01023133,0.03789461,-0.04598927,-0.01752753,-0.01254686,0.01554325,-0.00418862,-0.00488184,0.00478343,-0.00259823,-0.00067327,-0.00034242,-0.00002103,-0.00003381,-0.00031045,0.00116588,0.0000011,0.000001,-0.00000026,0.00000009,0.0006222
11,1.38,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.060552,0.25352716,-0.08772494,-0.00056804,0.00848793,-0.05559933,-0.01971779,-0.00631023,0.00562673,-0.00076606,-0.00997724,0.00726246,-0.00308916,-0.00115509,-0.00045961,-0.00005845,-0.00006366,-0.00030714,0.00142686,0.00000209,-0.00000038,-0.00000064,0.00000039,0.00062125
11,1.38,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.06124808,0.27080081,-0.08744833,0.00593606,0.01422239,-0.05536042,-0.02091523,-0.00961845,0.00765765,0.00203913,-0.01155169,0.00071484,-0.00302766,-0.00121829,0.00007027,-0.00007936,-0.00000639,-0.00003239,0.00142875,0.00000017,-0.00000099,-0.00000007,0.00000068,0.00062136
11,1.38,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.05247673,0.34662366,-0.06584806,0.00493597,0.04262955,-0.04224846,-0.02028378,-0.01588638,0.01722017,0.00168516,-0.00617506,0.00047233,-0.00252996,-0.00073655,0.00008291,-0.00003496,-0.00000337,-0.00003256,0.00116745,0.00000008,0.0000005,-0.00000002,0.00000026,0.00062234
11,1.577,1,0,0,22.09,-31.77,-0.067,0.585,0.05232835,0.24717566,-0.07382893,-0.00047476,0.02627072,-0.04662418,-0.017318,-0.01032024,0.01137953,-0.00044294,-0.00715527,0.00290574,-0.00244412,-0.00082715,-0.00014179,-0.00004268,-0.00002361,-0.00014948,0.0011365,0.00000076,0.00000002,-0.00000022,0.00000031,0.00054415
11,1.577,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.04683753,0.26378599,-0.06335899,-0.00896039,0.03316439,-0.04036003,-0.01533308,-0.01098757,0.01360285,-0.00366791,-0.00427199,0.00418589,-0.00227385,-0.00058916,-0.00029963,-0.0000184,-0.00002959,-0.00027167,0.00102024,0.00000096,0.00000087,-0.00000023,0.00000008,0.00054448
11,1.577,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.05311179,0.22229605,-0.07701638,-0.00050441,0.00743847,-0.04879849,-0.01723265,-0.00551726,0.00492769,-0.00067296,-0.00873088,0.00635529,-0.00270347,-0.00101077,-0.00040217,-0.00005115,-0.0000557,-0.00026877,0.00124862,0.00000183,-0.00000033,-0.00000056,0.00000034,0.00054364
11,1.577,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.05371508,0.23747853,-0.07675675,0.00519424,0.01245648,-0.04857928,-0.01830172,-0.00840306,0.00670486,0.0017843,-0.01010869,0.00062554,-0.00264966,-0.00106607,0.00006149,-0.00006945,-0.00000559,-0.00002834,0.00125028,0.00000015,-0.00000087,-0.00000006,0.0000006,0.00054374
11,1.577,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.0460052,0.3033428,-0.0578046,0.0043191,0.03730779,-0.03707626,-0.01774973,-0.01390076,0.01507028,0.00147455,-0.00540367,0.00041332,-0.0022141,-0.00064454,0.00007255,-0.00003059,-0.00000295,-0.00002849,0.00102161,0.00000007,0.00000043,-0.00000002,0.00000022,0.00054459
11,1.774,1,0,0,22.09,-31.77,-0.067,0.585,0.04661565,0.22012548,-0.06582778,-0.00042561,0.02336019,-0.04156088,-0.01538815,-0.00917128,0.01011826,-0.00039502,-0.0063607,0.00258309,-0.0021729,-0.00073528,-0.00012604,-0.00003794,-0.00002099,-0.00013288,0.0010103,0.00000067,0.00000002,-0.0000002,0.00000027,0.00048372
11,1.774,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.04173037,0.23451585,-0.05651253,-0.00797221,0.02948497,-0.03598773,-0.01362568,-0.00977516,0.01209349,-0.00326302,-0.00379758,0.00372106,-0.00202153,-0.00052374,-0.00026634,-0.00001636,-0.0000263,-0.0002415,0.00090695,0.00000086,0.00000078,-0.00000021,0.00000007,0.00048401
11,1.774,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.0473315,0.19802715,-0.06870113,-0.00045541,0.0066228,-0.04351677,-0.01529795,-0.00490009,0.00438415,-0.00060071,-0.00776134,0.00564961,-0.00240347,-0.00089851,-0.00035748,-0.00004547,-0.00004952,-0.00023893,0.00110997,0.00000163,-0.00000029,-0.0000005,0.0000003,0.00048327
11,1.774,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.04786219,0.21158735,-0.06845351,0.00461716,0.01108347,-0.04331218,-0.01626861,-0.00745666,0.00596394,0.00158607,-0.00898618,0.00055608,-0.00235562,-0.00094766,0.00005466,-0.00006174,-0.00000497,-0.00002519,0.00111144,0.00000013,-0.00000077,-0.00000005,0.00000053,0.00048336
11,1.774,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.04097584,0.26967568,-0.05155793,0.00383921,0.0331682,-0.03305878,-0.01577847,-0.01235606,0.01339795,0.00131072,-0.00480361,0.00036743,-0.0019684,-0.00057295,0.00006449,-0.00002719,-0.00000262,-0.00002533,0.00090817,0.00000007,0.00000039,-0.00000002,0.0000002,0.00048412
11,1.683,1,0,0,22.09,-31.77,-0.067,0.585,0.04908735,0.23182987,-0.06928903,-0.00044684,0.0246199,-0.04375134,-0.01622354,-0.00966862,0.01066415,-0.00041575,-0.00670462,0.00272274,-0.00229029,-0.00077504,-0.00013286,-0.00004,-0.00002212,-0.00014007,0.00106493,0.00000071,0.00000002,-0.00000021,0.00000029,0.00050987
11,1.683,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.04394,0.24718476,-0.05947408,-0.00839985,0.03107752,-0.03787915,-0.01436475,-0.01029985,0.01274679,-0.00343824,-0.00400292,0.00392225,-0.00213074,-0.00055206,-0.00028075,-0.00001725,-0.00002773,-0.00025456,0.00095599,0.0000009,0.00000082,-0.00000022,0.00000007,0.00051018
11,1.683,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.04983223,0.20852748,-0.0722979,-0.00047654,0.00697574,-0.04580152,-0.01613559,-0.00516727,0.00461937,-0.00063196,-0.00818099,0.00595505,-0.00253332,-0.0009471,-0.00037683,-0.00004792,-0.0000522,-0.00025185,0.00116998,0.00000171,-0.00000031,-0.00000053,0.00000032,0.0005094
11,1.683,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.05039441,0.22278917,-0.07204527,0.00486694,0.01167764,-0.0455907,-0.01714862,-0.00786644,0.0062846,0.00167187,-0.00947204,0.00058615,-0.00248289,-0.00099891,0.00005762,-0.00006507,-0.00000524,-0.00002656,0.00117153,0.00000014,-0.00000081,-0.00000006,0.00000056,0.0005095
11,1.683,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.04315195,0.2842478,-0.05426007,0.00404692,0.03495993,-0.03479673,-0.0166317,-0.01302467,0.01412178,0.00138163,-0.00506334,0.00038729,-0.00207475,-0.00060394,0.00006798,-0.00002867,-0.00000277,-0.0000267,0.00095727,0.00000007,0.00000041,-0.00000002,0.00000021,0.00051029
11,1.842,1,0,0,22.09,-31.77,-0.067,0.585,0.04492919,0.21213872,-0.0634668,-0.00041116,0.02250021,-0.0400666,-0.01481771,-0.00883169,0.00974558,-0.00038088,-0.00612589,0.00248773,-0.00209275,-0.00070813,-0.00012138,-0.00003654,-0.00002021,-0.00012798,0.000973,0.00000065,0.00000002,-0.00000019,0.00000026,0.00046586
11,1.842,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.04022279,0.22586638,-0.05449261,-0.00768032,0.02839769,-0.03469756,-0.01312102,-0.00941703,0.01164747,-0.00314342,-0.00365739,0.0035837,-0.00194696,-0.0005044,-0.0002565,-0.00001576,-0.00002533,-0.00023259,0.00087347,0.00000082,0.00000075,-0.0000002,0.00000007,0.00046614
11,1.842,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.04562547,0.19086271,-0.06624813,-0.00044107,0.00638196,-0.04195842,-0.01472578,-0.00471762,0.00422359,-0.00057941,-0.00747482,0.00544107,-0.00231481,-0.00086533,-0.00034428,-0.00004379,-0.00004769,-0.00023011,0.00106899,0.00000157,-0.00000028,-0.00000048,0.00000029,0.00046543
11,1.842,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.04613459,0.20394474,-0.06600372,0.00444662,0.01067792,-0.04175795,-0.01566778,-0.00717672,0.00574505,0.00152748,-0.00865446,0.00053555,-0.00226873,-0.00091267,0.00005265,-0.00005946,-0.00000479,-0.00002426,0.00107041,0.00000013,-0.00000074,-0.00000005,0.00000051,0.00046552
11,1.842,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.03949096,0.25972676,-0.04971492,0.00369739,0.03194494,-0.03187328,-0.01519592,-0.01189956,0.01290376,0.0012623,-0.00462628,0.00035386,-0.0018958,-0.0005518,0.00006211,-0.00002619,-0.00000253,-0.0000244,0.00087464,0.00000006,0.00000037,-0.00000002,0.00000019,0.00046625
11,2,1,0,0,22.09,-31.77,-0.067,0.585,0.0414571,0.19569291,-0.05860815,-0.00038152,0.02072808,-0.03699116,-0.01364176,-0.00813167,0.00897759,-0.0003518,-0.00564195,0.00229122,-0.00192757,-0.00065218,-0.00011178,-0.00003366,-0.00001862,-0.00011787,0.00089614,0.0000006,0.00000002,-0.00000017,0.00000024,0.00042906
11,2,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.03711919,0.20804096,-0.05033655,-0.00707903,0.02615699,-0.03204259,-0.01208072,-0.00867926,0.01072828,-0.00289702,-0.00336845,0.00330059,-0.0017933,-0.00046455,-0.00023622,-0.00001451,-0.00002333,-0.00021422,0.00080447,0.00000076,0.00000069,-0.00000018,0.00000006,0.00042932
11,2,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.04211386,0.17611252,-0.06120154,-0.00041181,0.00588602,-0.03875189,-0.01354567,-0.00434136,0.00389285,-0.00053561,-0.00688431,0.00501127,-0.00213211,-0.00079695,-0.00031706,-0.00004033,-0.00004392,-0.00021193,0.00098454,0.00000144,-0.00000026,-0.00000044,0.00000027,0.00042866
11,2,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.04257827,0.18821174,-0.06096303,0.00409512,0.00984252,-0.0385595,-0.01442944,-0.0065992,0.00529408,0.00140673,-0.00797079,0.00049325,-0.00208966,-0.00084054,0.00004849,-0.00005476,-0.00000441,-0.00002235,0.00098585,0.00000012,-0.00000068,-0.00000005,0.00000047,0.00042874
11,2,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.03643359,0.23922306,-0.04592274,0.00340509,0.02942396,-0.02943358,-0.0139953,-0.01095867,0.01188531,0.0011625,-0.00426081,0.00032591,-0.00174617,-0.0005082,0.00005721,-0.00002412,-0.00000233,-0.00002247,0.00080555,0.00000006,0.00000034,-0.00000002,0.00000018,0.00042941
11,0.927,1,0,0,22.09,-31.77,-0.067,0.585,0.0884289,0.41809251,-0.12440741,-0.00078656,0.04465105,-0.07862832,-0.02950071,-0.01757389,0.0193444,-0.00074607,-0.01217237,0.0049431,-0.00415679,-0.00140721,-0.00024128,-0.00007261,-0.00004016,-0.0002543,0.00193339,0.00000129,0.00000004,-0.00000038,0.00000052,0.00092569
11,0.927,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.07911327,0.44861151,-0.1066433,-0.01520283,0.05639834,-0.06799913,-0.02611207,-0.01864641,0.02313372,-0.00622548,-0.0072675,0.00712091,-0.00386717,-0.00100229,-0.00050981,-0.00003131,-0.00005034,-0.00046215,0.00173561,0.00000164,0.00000149,-0.00000039,0.00000013,0.00092626
11,0.927,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.08964732,0.37566053,-0.12959499,-0.00081669,0.01259278,-0.08219147,-0.02943991,-0.00941243,0.00836114,-0.00113017,-0.01485281,0.01081117,-0.00459788,-0.00171964,-0.00068432,-0.00008701,-0.00009476,-0.00045723,0.00212411,0.00000311,-0.00000056,-0.00000096,0.00000057,0.00092484
11,0.927,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.09070646,0.40111171,-0.12925241,0.00883796,0.02112994,-0.0818758,-0.03113896,-0.01437331,0.01138467,0.003036,-0.01719649,0.00106414,-0.00450637,-0.00181374,0.0001046,-0.00011814,-0.00000951,-0.00004821,0.00212693,0.00000025,-0.00000147,-0.0000001,0.00000102,0.00092501
11,0.927,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.07778456,0.51593118,-0.09729448,0.00734911,0.06344732,-0.06247073,-0.03019667,-0.02365396,0.02563019,0.00250903,-0.00919262,0.00070313,-0.00376555,-0.00109651,0.00012342,-0.00005204,-0.00000502,-0.00004847,0.00173794,0.00000013,0.00000074,-0.00000003,0.00000038,0.00092646
11,1.485,1,0,0,22.09,-31.77,-0.067,0.585,0.05551811,0.26227753,-0.07829806,-0.00050229,0.02789468,-0.04945206,-0.01839444,-0.01096114,0.01208325,-0.00046972,-0.00759855,0.00308575,-0.00259544,-0.0008784,-0.00015058,-0.00004533,-0.00002507,-0.00015874,0.00120691,0.0000008,0.00000002,-0.00000024,0.00000033,0.00057786
11,1.485,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.04968934,0.28011613,-0.06718371,-0.00951191,0.03521721,-0.04280227,-0.01628547,-0.01166421,0.01444495,-0.00389387,-0.00453666,0.00444521,-0.00241463,-0.00062567,-0.0003182,-0.00001954,-0.00003142,-0.0002885,0.00108345,0.00000102,0.00000093,-0.00000025,0.00000008,0.00057821
11,1.485,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.05633987,0.23584691,-0.08166202,-0.00053197,0.00789384,-0.05174896,-0.01831134,-0.00586143,0.00523103,-0.00071335,-0.00927178,0.00674899,-0.00287085,-0.0010734,-0.0004271,-0.00005431,-0.00005916,-0.00028543,0.00132597,0.00000194,-0.00000035,-0.0000006,0.00000036,0.00057732
11,1.485,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.05698348,0.25193642,-0.08139515,0.00551618,0.01322278,-0.05152127,-0.01943595,-0.00893062,0.00711833,0.0018949,-0.01073493,0.00066429,-0.00281371,-0.00113213,0.0000653,-0.00007375,-0.00000594,-0.0000301,0.00132773,0.00000016,-0.00000092,-0.00000006,0.00000064,0.00057743
11,1.485,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.04881319,0.32212588,-0.06129416,0.00458681,0.03961733,-0.03932023,-0.01884947,-0.0147625,0.01600329,0.00156596,-0.00573844,0.00043893,-0.00235117,-0.00068447,0.00007704,-0.00003249,-0.00000313,-0.00003026,0.0010849,0.00000008,0.00000046,-0.00000002,0.00000024,0.00057833
11,2,1,0,0,22.09,-31.77,-0.067,0.585,0.0414571,0.19569291,-0.05860815,-0.00038152,0.02072808,-0.03699116,-0.01364176,-0.00813167,0.00897759,-0.0003518,-0.00564195,0.00229122,-0.00192757,-0.00065218,-0.00011178,-0.00003366,-0.00001862,-0.00011787,0.00089614,0.0000006,0.00000002,-0.00000017,0.00000024,0.00042906
11,2,2,20.44,20.44,42.53,-11.33,-0.13,0.524,0.03711919,0.20804097,-0.05033655,-0.00707903,0.02615699,-0.03204259,-0.01208072,-0.00867926,0.01072829,-0.00289702,-0.00336845,0.00330059,-0.0017933,-0.00046455,-0.00023622,-0.00001451,-0.00002333,-0.00021422,0.00080447,0.00000076,0.00000069,-0.00000018,0.00000006,0.00042932
11,2,3,20.44,-20.44,42.53,-52.21,-0.129,0.645,0.04211386,0.17611253,-0.06120154,-0.00041181,0.00588602,-0.03875189,-0.01354567,-0.00434136,0.00389285,-0.00053561,-0.00688431,0.00501127,-0.00213211,-0.00079695,-0.00031706,-0.00004033,-0.00004392,-0.00021193,0.00098454,0.00000144,-0.00000026,-0.00000044,0.00000027,0.00042866
11,2,4,-20.44,-20.44,1.65,-52.21,-0.005,0.646,0.04257827,0.18821173,-0.06096302,0.00409512,0.00984252,-0.0385595,-0.01442944,-0.0065992,0.00529408,0.00140673,-0.00797079,0.00049325,-0.00208966,-0.00084054,0.00004849,-0.00005476,-0.00000441,-0.00002235,0.00098585,0.00000012,-0.00000068,-0.00000005,0.00000047,0.00042874
11,2,5,-20.44,20.44,1.65,-11.33,-0.005,0.525,0.03643359,0.23922307,-0.04592274,0.00340509,0.02942396,-0.02943358,-0.0139953,-0.01095867,0.01188532,0.0011625,-0.00426081,0.00032591,-0.00174617,-0.0005082,0.00005721,-0.00002412,-0.00000233,-0.00002247,0.00080555,0.00000006,0.00000034,-0.00000002,0.00000018,0.00042941
12,0.76,1,0,0,22.24,-81.15,-0.067,0.73,0.09413497,0.48119874,-0.12133561,0.01204331,-0.04302903,-0.07980661,-0.03827512,-0.00575922,-0.00985052,0.00369178,-0.02931134,0.00935494,-0.00620265,-0.00291231,-0.00044104,-0.00022037,-0.00009474,-0.00030764,0.00291395,0.00000271,-0.00000279,-0.00000113,0.00000202,0.00112602
12,0.76,2,20.44,20.44,42.68,-60.71,-0.13,0.67,0.10612438,0.47116477,-0.15120599,0.00300084,-0.00145462,-0.09653238,-0.03650791,-0.00887589,0.00442279,0.00003408,-0.0204663,0.01423756,-0.00579896,-0.0023005,-0.00088174,-0.00012693,-0.00013009,-0.000558,0.00268279,0.00000391,0.00000002,-0.00000136,0.00000088,0.00112682
12,0.76,3,20.44,-20.44,42.68,-101.59,-0.129,0.788,0.07410972,0.79128112,-0.04043037,0.02442036,-0.11443745,-0.03380232,-0.03800548,0.0067766,-0.03469087,0.0076205,-0.0347225,0.01960601,-0.00675114,-0.00341231,-0.00109803,-0.00026224,-0.00021135,-0.00055065,0.0031347,0.00000606,-0.00000426,-0.00000267,0.00000232,0.0011249
12,0.76,4,-20.44,-20.44,1.8,-101.59,-0.005,0.789,0.07562777,0.7070269,-0.05536626,0.01344952,-0.10198222,-0.04230317,-0.03904097,0.00082054,-0.03027968,0.00464458,-0.0381845,0.00199533,-0.00665611,-0.00352747,0.00009487,-0.00031848,-0.00002178,-0.00006009,0.00313884,0.00000051,-0.00000562,-0.00000029,0.00000331,0.00112509
12,0.76,5,-20.44,20.44,1.8,-60.71,-0.005,0.67,0.10828832,0.44370513,-0.15333048,0.01115572,0.00936812,-0.09761803,-0.03817535,-0.01495901,0.00825578,0.00383278,-0.0234418,0.00144623,-0.00568959,-0.00241583,0.00011911,-0.00016804,-0.00001336,-0.00006054,0.00268637,0.00000032,-0.00000114,-0.00000015,0.00000149,0.00112703
12,0.869,1,0,0,22.24,-81.15,-0.067,0.73,0.08252038,0.42156819,-0.10654271,0.0105271,-0.03760852,-0.07004298,-0.03344906,-0.0049944,-0.0086067,0.00322673,-0.02563491,0.00818163,-0.00542499,-0.00254695,-0.00038569,-0.00019273,-0.00008286,-0.00026906,0.00254846,0.00000237,-0.00000244,-0.00000099,0.00000176,0.00098478
12,0.869,2,20.44,20.44,42.68,-60.71,-0.13,0.67,0.09300164,0.41273549,-0.13262852,0.00261381,-0.00125428,-0.08464891,-0.0318922,-0.0077495,0.00387437,0.00002604,-0.0178992,0.01245184,-0.00507191,-0.00201191,-0.0007711,-0.00011101,-0.00011377,-0.00048801,0.00234629,0.00000342,0.00000002,-0.00000119,0.00000077,0.00098548
12,0.869,3,20.44,-20.44,42.68,-101.59,-0.129,0.788,0.06491695,0.69171525,-0.03587031,0.02134627,-0.10005415,-0.02985807,-0.03317816,0.00598445,-0.03032918,0.00666076,-0.03036738,0.01714705,-0.00590472,-0.00298421,-0.00096025,-0.00022935,-0.00018484,-0.00048158,0.00274152,0.0000053,-0.00000373,-0.00000233,0.00000203,0.0009838
12,0.869,4,-20.44,-20.44,1.8,-101.59,-0.005,0.789,0.06629281,0.61822533,-0.04890776,0.01176206,-0.08916142,-0.03727818,-0.03414173,0.00078861,-0.02647138,0.00406184,-0.03339523,0.00174507,-0.0058216,-0.00308493,0.00008297,-0.00027853,-0.00001905,-0.00005255,0.00274514,0.00000044,-0.00000491,-0.00000025,0.00000289,0.00098397
12,0.869,5,-20.44,20.44,1.8,-60.71,-0.005,0.67,0.09488905,0.38885825,-0.13446129,0.00975599,0.00821079,-0.0855838,-0.03338557,-0.01305643,0.00722652,0.00335187,-0.02050155,0.00126483,-0.00497625,-0.00211276,0.00010417,-0.00014696,-0.00001169,-0.00005294,0.00234942,0.00000028,-0.00000099,-0.00000013,0.0000013,0.00098567
